time,fea,fea,fea,fea,fea,fea,fea,fea,fea,fea,fea,fea,fea,fea,y
1330125411,0,2,2,2,0.997392,133,50,541.5,10,0.085613,19,285.5,9.301939,149,1
1330125412,0,2,3,4,1.543561,129,109,412.5,10,0.481383,34,290.5,3.636596,152,1
1330125414,0,2,2,6,2.191201,113,58,497,10,2.743164,224,280.5,3.037494,147,1
1330129260,0,2,3,3,0.312886,115,64,162.666667,10,0.180756,14,275,7.002071,145,1
1330382746,1,2,2,2,0.98738,39,14,596.5,10,0.044525,28,304.5,17.844294,155,1
1330384788,0,1,1,1,0,104,94,877,10,0.029155,15,307,35.299325,157,1
1330392702,0,1,1,3,1.070694,120,56,387.666667,10,0.907353,219,220,1.859482,207,1
1330392704,0,1,1,1,0,19,14,561,10,0.015162,59,215,66.954198,201,1
1330392707,0,1,1,1,0,192,98,467,10,0.823183,58,214,2.214797,200,1
1330392708,0,1,1,1,0,112,62,566,10,0.047141,60,216,22.212865,202,1
1330392708,0,1,1,2,0.672295,20,14,498.5,10,1.038212,102,217.5,19.422617,204,1
1330458665,1,1,1,1,0,19,9,79,10,0.015463,5,284,65.670659,148,1
1330458666,0,1,2,3,0.199731,81,33,151.666667,10,0.622492,44,299,1.696549,241,1
1330458666,0,2,2,3,1.241017,111,94,201,10,0.141721,23,319,5.162923,63,1
1330458668,0,1,1,1,0,5,0,462,9,0.130914,135,137,8.638582,112,1
1330458669,0,1,1,2,0.120681,61,0,269,9,0.001233,146,262.5,203.316901,216,1
1330458670,0,2,3,10,2.093272,348,31,251.3,10,0.78528,416,268.5,1.465524,225,1
1330458671,0,1,1,2,0.892223,105,102,251,10,0.049757,9,301.5,16.073273,243,1
1330458672,0,1,1,5,1.355502,323,136,255.2,10,6.866255,214,276,1.108024,230,1
1330461786,0,2,2,3,1.258883,53,19,194,9,1.160482,20,113,1.52419,15,1
1330495525,0,1,1,5,1.51085,153,3,487.6,9,0.016162,389,149,17.684325,125,1
1330495528,0,1,1,1,0,1,1,313,10,0.011076,17,312,91.282132,149,1
1330495530,1,1,1,1,0,1,1,313,10,2.933866,16,311,1.340847,148,1
1330495531,1,2,2,9,2.45387,155,141,538.444444,10,1.98375,351,299,1.241906,154,1
1330622578,0,1,1,2,0.249882,30,18,188,9,1.676759,11,99.5,1.447291,85,1
1330623806,1,2,3,5,1.246296,326,84,319.8,10,0.55384,204,315,1.630109,163,1
1330632033,1,2,2,2,1,6,6,818.5,10,0.710197,95,231.5,2.056045,15,1
1330638081,0,1,1,3,0.530981,34,8,319.666667,10,0.468954,208,322,13.220776,156,1
1330638082,1,1,1,1,0,5,6,516,10,0.930567,23,332,2.074613,163,1
1330718315,0,2,2,2,0.515947,10,16,146.5,10,0.380208,10,194.5,75.377671,31,1
1330726974,0,1,1,3,1.077557,145,355,226,10,0.452975,31,192,1.953547,161,1
1330726976,0,1,1,1,0,8,16,231,10,0.060637,9,203,17.491697,168,1
1330740576,0,1,1,1,0,3,1,989,10,0.126215,23,326,8.922971,166,1
1330740577,0,1,4,15,2.013263,4448,4447,300.466667,10,2.749208,79,249,1.735113,38,1
1330740578,0,1,2,2,0,149,271,517.5,10,1.411759,29,235.5,1.35959,19,1
1330820042,1,1,2,4,0.468167,0,26,185.5,6,14.091157,11,71.5,1.036962,11,0
1330879137,0,1,1,4,1.779731,59,25,524,8,1.01476,136,174.5,1.529577,147,1
1330879139,0,1,1,3,1.584963,3,3,525.666667,9,4.875112,157,131,61.698344,107,1
1330879140,1,1,1,2,0.175565,18,20,278,10,0.06537,171,330.5,12.473088,262,1
1330879140,0,1,1,1,0,160,47,200,10,0.308125,17,364,4.245436,284,1
1330879141,0,2,2,7,2.343763,37,39,448.857143,8,0.003924,238,225,95.404912,39,1
1330879142,0,1,1,2,0.33729,16,16,452,8,0.027581,76,27.5,19.394658,25,1
1330879143,0,1,1,1,0,40,28,189,10,0.0114,15,362,88.715736,282,1
1330891854,0,1,1,1,0,1,1,1,1,18.935856,2,1,1.05281,1,0
1330913371,1,1,3,3,1.269921,26,3,115.333333,6,5.410093,74,3,12.54271,4,0
1330914015,0,1,1,1,0,4,0,190,6,0.007454,12,5,135.161491,5,0
1330924622,0,1,1,1,0,2,0,284,6,0.113275,14,6,9.828037,6,0
1330958106,0,1,1,9,0,0,0,282.555556,5,27.930481,12,25,1.012782,13,0
1330959054,0,1,2,18,3.536726,2542,2542,141.277778,5,0.005486,21,38.5,14.82389,31,0
1330959220,0,1,1,10,2.540753,2538,0,0.1,5,0.001729,30,52.5,148.142685,41,0
1330959351,0,1,1,9,2.536726,0,2542,282.444444,5,0.003438,9,62,92.441398,50,0
1330964207,0,1,1,1,0,2,2,27,5,0.05772,7,67,18.325045,51,0
1330964844,0,1,2,4,1.134786,188,173,110,6,0.261085,38,69.5,2.535152,55,0
1330964988,0,1,2,3,0.689509,37,1,51.333333,6,0.000556,24,73,601,58,0
1330989311,0,2,2,3,1.498396,18,12,190,6,0.675945,76,68,3.034329,20,0
1330990364,0,1,3,22,3.725038,2720,2720,123.681818,6,0.174649,42,85.5,2.040632,80,0
1330990490,0,1,2,3,1.483356,7,5,114.333333,6,0.174645,28,98,231.67538,83,0
1330990657,1,2,2,3,1.15678,10,10,12,6,5.881088,3,101,1.057661,85,0
1330994062,0,1,2,2,1,2,2,57.5,6,0.636047,21,7.5,2.871593,8,0
1330997825,0,1,2,2,0.325082,64,37,134.5,6,0.064225,44,77.5,10.782164,66,0
1330998717,0,1,2,2,0.650022,10,2,100,6,0.081372,69,9.5,8.665141,10,0
1330999013,0,1,1,1,0,3,1,207,6,0.003426,64,70,292.891892,49,0
1331049959,0,1,3,16,2.754288,498,67,20.375,6,1.187207,7,110.5,1.729719,101,0
1331050471,1,1,2,2,0.721928,10,10,71,6,0.005926,4,119.5,127.5625,103,0
1331064838,0,1,2,10,2.456293,176,173,50.7,6,0.171025,17,125.5,2.736467,113,0
1331068038,0,1,2,2,0.764205,4,5,148,6,0.81265,46,79.5,1.922906,68,0
1331068764,0,1,1,5,1.768885,262,185,115.2,10,11.144329,178,105,1.056539,91,1
1331070128,0,1,1,4,1.095431,16,9,300.5,10,4.054207,236,314.5,1.062194,251,1
1331070128,1,1,1,4,1.134174,123,80,672.75,10,4.350969,282,366.5,1.858179,288,1
1331070129,0,1,1,1,0,7,2,168,10,0.005914,7,317,170.080235,252,1
1331070130,1,2,2,5,1.093112,75,51,399,10,5.509574,287,324,1.073267,64,1
1331071022,0,1,2,2,0.852405,27,45,147.5,6,0.034537,48,81.5,22.715818,70,0
1331072574,0,1,2,2,0.981152,19,12,138.5,6,0.017963,50,83.5,42.752577,72,0
1331072886,0,1,1,1,0,1,3,126,6,0.11066,2,99,10.036712,33,0
1331074190,1,1,1,2,0.439497,9,2,352,10,0.034537,190,373.5,17.491122,294,1
1331074191,0,1,1,2,0.721928,1,4,279,10,0.116464,176,353.5,6.1222,274,1
1331075395,1,1,1,1,0,4,0,592,6,0.139699,32,100,8.158244,34,0
1331075903,0,1,1,1,0,1,1,122,6,0.007847,22,11,128.433628,11,0
1331079627,0,1,1,1,0,3,5,71,6,1.953241,10,71,1.51197,50,0
1331079655,0,1,1,1,0,1,1,1,6,0.936782,7,72,2.067484,51,0
1331084831,0,1,2,9,2.598595,167,137,52.333333,6,0.2314,25,135,2.35838,122,0
1331085269,0,1,1,1,0,5,11,122,6,0.108403,23,12,10.224856,12,0
1331085465,0,1,1,1,0,89,89,160,6,0.118519,32,140,9.4375,123,0
1331086743,0,1,3,3,1.094914,5,23,110.333333,6,0.037762,102,14,38.100073,15,0
1331131401,0,2,2,5,1.920091,156,60,497.2,10,1.977188,298,222,7.835381,34,1
1331162759,0,1,1,3,1.561872,64,71,489.333333,10,0.081586,154,277,8.490424,232,1
1331164536,0,1,1,3,0.805912,58,1,331,9,0.601617,202,83,1.206524,73,1
1331164538,0,2,2,8,1.656625,372,251,287.25,10,7.806778,280,265.5,1.344177,43,1
1331164540,0,1,1,2,0.94875,101,16,610.5,10,4.784988,140,124.5,1.111727,105,1
1331164540,0,2,2,6,1.917218,92,88,378.666667,10,1.179921,220,272.5,1.16213,44,1
1331164542,1,1,1,1,0,13,2,368,10,0.040741,3,279,25.545455,233,1
1331166166,0,1,1,2,0.503258,13,5,381,6,2.239815,52,75.5,1.662166,55,1
1331166166,0,1,1,1,0,4,5,421,9,0.004884,121,125,205.739337,102,1
1331166167,1,1,1,2,0.918296,4,2,374.5,9,0.900966,215,197.5,1.878808,192,1
1331166168,0,1,1,1,0,4,0,417,9,0.029977,120,124,34.359073,101,1
1331166168,0,1,1,2,0.658191,32,15,340.5,9,4.877448,198,93.5,1.153208,91,1
1331166170,0,1,1,1,0,26,10,401,9,0.062604,119,123,16.973378,100,1
1331166171,0,2,5,12,0.278628,391,1,115.916667,10,4.874658,167,339.5,9.821828,76,1
1331166173,0,1,1,1,0,2,2,487,9,0.137454,138,96,8.275177,93,1
1331167703,0,3,4,6,1.197811,174,20,139.833333,7,6.31043,100,4.5,1.029649,5,1
1331167703,0,2,2,3,0.943286,191,45,116.666667,9,3.032608,10,94,1.20516,12,1
1331167703,0,2,2,2,0.936667,14,3,274.5,9,0.099039,16,116.5,8.572747,16,1
1331167703,1,2,2,2,0.970951,21,9,280,9,1.7639,18,118.5,1.425194,17,1
1331167704,0,2,2,2,0.749595,13,1,286,9,0.482211,20,121.5,2.555337,18,1
1331167705,0,2,3,3,1.051937,146,0,12.333333,9,0.469595,17,80,1.139888,9,1
1331167705,0,2,2,2,0.76719,57,10,72.5,9,4.598403,2,86.5,1.1631,10,1
1331167705,0,1,1,1,0,11,0,184,9,1.6911,5,102,1.591331,14,1
1331167706,0,2,2,3,1.442114,160,51,80.333333,9,2.272041,5,89,1.173454,11,1
1331229199,0,1,1,1,0,46,76,201,10,0.665671,2,345,2.502243,176,1
1331243593,1,1,1,7,1.859414,233,167,487.285714,10,4.512396,402,340,1.03263,174,1
1331252456,0,1,1,1,0,4,4,244,10,0.031667,17,237,32.578947,216,1
1331257228,1,1,1,1,0,166,171,401,8,0.00669,37,162,150.480969,142,1
1331257228,0,1,1,1,0,37,15,123,10,0.106516,10,180,10.388243,149,1
1331318650,1,1,1,1,0,1,1,35,6,2.706238,3,141,1.369517,124,0
1331321767,1,1,1,3,0.934534,70,73,524,10,0.409988,217,300,5.349397,252,1
1331322945,1,1,2,2,0.86804,103,277,106.5,6,2.744884,31,88.5,1.272504,77,0
1331325765,1,1,1,1,0,17,10,111,6,0.045475,1,105,22.990328,39,0
1331325977,1,1,1,1,0,2,2,118,6,0.002454,2,106,408.54717,40,0
1331328737,0,2,3,7,2.363338,95,51,365.857143,8,0.472303,187,180,2265.721904,31,1
1331328738,0,1,1,1,0,2,2,871,9,4.285162,84,226,1.233363,99,1
1331328739,1,1,1,2,0.231813,27,26,542.5,10,0.799057,164,302.5,1.900328,254,1
1331328741,1,1,1,1,0,4,2,869,9,0.804074,83,51,2.243667,45,1
1331332044,1,1,1,1,0,12,1,37,6,2.861262,3,142,1.349496,125,0
1331336494,0,1,1,1,0,1,1,1,6,2.890637,9,18,1.345945,18,0
1331338178,0,1,1,1,0,8,22,125,7,0.099491,1,8,11.051187,6,0
1331340487,0,1,1,1,0,1,1,1,6,0.046215,10,19,22.637866,19,0
1331341412,0,1,1,1,0,0,1,220,7,0.042569,76,20,24.491028,20,0
1331341545,1,1,1,1,0,2,2,168,7,0.044109,35,21,23.671215,21,0
1331341569,1,1,1,1,0,1,1,168,7,0.000278,36,22,3601,22,0
1331342936,0,1,1,2,0.109286,29,40,41.5,6,0.203576,8,143.5,6.194254,127,0
1331348827,0,1,1,1,0,1,1,1,6,0.096528,11,23,11.359712,23,0
1331408279,0,1,1,1,0,1,1,1,6,0.688102,12,24,2.453273,24,0
1331408760,0,1,1,1,0,1,1,1,6,0.005567,13,25,180.62578,25,0
1331409683,0,1,1,1,0,1,1,1,6,0.010683,14,26,94.607801,26,0
1331414522,0,1,1,1,0,1,1,1,6,0.056007,15,27,18.854929,27,0
1331415562,0,1,1,1,0,1,1,1,6,0.012037,16,28,84.076923,28,0
1331416307,1,1,1,1,0,2,2,693,6,0.110775,38,91,10.02727,90,0
1331422118,1,1,1,2,0.721928,5,5,405.5,6,0.59,42,109.5,1.873069,44,0
1331424856,0,1,1,1,0,1,1,1,8,0.000208,18,34,4801,34,0
1331424979,0,1,1,1,0,1,1,1,8,0.001424,19,35,703.439024,35,0
1331425698,0,1,1,1,0,1,0,181,8,0.009954,41,36,101.465116,36,0
1331426074,0,1,1,2,0.228538,27,0,219,8,0.002141,53,37.5,351.27027,38,0
1331427380,0,1,2,5,1.697089,17,42,114.4,8,0.023801,121,41,17.698054,43,0
1331427856,1,1,2,2,1,1,3,92,8,0.013067,65,44.5,44.374399,45,0
1331427935,0,1,1,1,0,1,1,1,8,0.000914,22,46,1094.670886,46,0
1331428214,0,1,1,1,0,0,6,241,8,0.009653,82,47,104.597122,47,0
1331431721,0,2,3,5,1.729113,137,24,104,8,2.260125,94,113,4.199937,68,0
1331498035,0,1,1,1,0,3,4,236,8,0.767523,84,74,2.302892,53,0
1331509036,0,1,1,1,0,10,0,289,8,0.945093,12,49,2.058097,49,0
1331510422,0,1,1,1,0,1,1,235,8,0.046181,86,77,22.654135,56,0
1331510863,0,1,1,1,0,4,0,320,8,0.022454,7,106,45.536082,94,0
1331511282,0,1,1,1,0,1,0,299,8,0.025995,13,50,39.468388,50,0
1331511884,0,1,1,1,0,3,0,300,8,0.006968,14,51,144.521595,51,0
1331513621,0,1,1,1,0,4,0,303,8,0.020104,15,52,50.740933,52,0
1331513831,1,1,1,4,1.574484,35,27,336.75,8,0.046855,127,108.5,14.043659,98,0
1331519451,1,1,1,1,0,1,11,320,8,0.065046,9,114,16.373665,102,0
1331586305,0,2,2,2,0.907166,104,20,107.5,8,0.926713,8,122.5,1.809312,72,0
1331588075,0,1,1,1,0,51,37,181,8,0.082685,5,118,13.094065,106,0
1331589366,1,1,1,1,0,0,1,707,8,0.931053,43,119,2.074052,107,0
1331595798,0,1,1,3,1.119733,25,18,510,10,0.430351,175,308,4.32672,260,1
1331595804,1,1,1,3,1.488368,58,36,647.666667,10,0.329726,266,305,7.530528,257,1
1331595914,0,1,1,1,0,0,10,181,8,1.945116,45,121,1.514108,109,0
1331595956,0,1,1,1,0,30,7,201,8,0.025313,7,122,40.506173,110,0
1331600853,1,1,1,1,0,2,2,224,8,0.056678,8,123,18.643455,111,0
1331604065,0,1,1,1,0,52,12,122,8,0.205556,3,124,5.864865,73,0
1331605283,0,1,1,1,0,4,0,231,8,0.070255,11,97,15.233937,1,0
1331650285,1,1,1,1,0,11,1,229,8,0.591111,89,78,2.691729,57,0
1331660267,0,1,1,1,0,1,1,1,8,2.689028,23,53,1.371882,53,0
1331664333,0,2,3,5,1.851801,21,36,109.6,8,2.79619,26,127,1.405268,77,0
1331672983,1,1,1,1,0,2,2,331,8,0.00625,12,103,161,100,0
1331678098,0,2,3,5,1.685088,102,73,125,8,0.296007,38,132,3.341807,81,0
1331678166,0,1,1,1,0,7,5,228,8,0.000787,13,135,1271.588235,82,0
1331678785,0,1,1,1,0,3,6,224,8,0.901991,9,125,2.108659,112,0
1331683115,0,1,1,1,0,24,3,114,1,0.032639,2,131,31.638298,17,0
1331685059,0,2,3,3,0.676093,33,30,125.666667,8,0.058561,18,133,9.66378,19,0
1331685245,0,2,2,4,1.640806,28,40,291.25,8,0.339271,74,137.5,1.815473,85,0
1331685832,0,1,1,1,0,1,1,1,8,0.295891,24,79,4.379621,58,0
1331770448,0,1,2,2,0.696212,42,6,148,10,3.36375,54,242.5,1.180323,204,1
1331795365,1,1,1,3,1.144843,72,74,169.666667,10,14.031026,45,288,1.073076,47,1
1331795367,0,2,2,4,1.965345,39,27,539.5,10,9.362025,213,230.5,1.274313,36,1
1331795368,0,2,2,3,0.830602,28,1,481.333333,10,2.020436,208,240,11.571336,37,1
1331795370,0,1,2,4,1.559743,160,134,95,8,13.615715,40,198.5,1.046562,106,1
1331852164,0,1,2,2,0.452086,89,6,122,10,0.085237,22,329.5,7.918965,161,1
1331852164,0,1,2,3,0.671275,76,112,253,10,0.15527,80,113,5.244406,111,1
1331852166,0,1,1,1,0,58,42,221,10,0.006424,20,115,156.675676,112,1
1331860667,0,1,2,3,0.969679,53,40,176.666667,8,3.704144,29,136,1.249678,117,0
1331860689,0,1,1,1,0,0,0,0,8,3.23794,1,138,1.308838,118,0
1331924664,0,1,1,1,0,3,3,23,8,2.773206,6,142,1.360593,21,0
1331924711,0,2,2,2,0.99901,12,15,185,8,0.739294,18,143.5,2.014481,22,0
1331927539,1,1,2,3,0.543564,8,8,180.333333,8,0.526246,35,55,11.809218,56,0
1331929084,0,2,2,6,1.660672,193,114,431.666667,10,0.12891,300,356.5,3.933498,57,1
1331929089,0,2,2,5,1.884204,39,30,582.8,10,7.07441,357,362,13.561758,58,1
1331931215,0,1,1,2,0.529361,18,32,270.5,8,0.042546,35,145.5,18.627856,123,0
1331932580,0,1,1,1,0,30,2,645,8,0.085903,37,18,12.641067,15,0
1331933278,1,1,1,2,0.811278,4,4,205.5,8,3.423611,137,104.5,1.242943,102,0
1331933398,0,1,1,3,1.003365,39,32,232.666667,8,0.017307,84,148,27.209254,126,0
1331933631,0,1,1,1,0,17,12,78,6,9.824074,3,145,1.101791,128,0
1331934950,0,1,1,3,0.981372,126,111,235,8,0.017963,87,151,35.020619,129,0
1331936538,0,1,2,2,1,8,8,219.5,8,4.93805,29,57.5,28.254658,58,0
1331937341,0,2,3,4,0.476989,148,148,180.25,8,0.15417,59,162.5,4.388321,26,1
1331937341,0,1,1,2,0.721928,5,5,532,9,0.559676,185,128.5,1.97619,104,1
1331937341,0,1,1,5,0.755758,120,154,442.6,10,0.184792,240,333,4.670099,286,1
1331937342,1,1,1,1,0,15,15,147,8,0.025278,15,3,40.56044,3,1
1331937342,0,1,1,1,0,7,3,114,9,0.736169,16,49,2.358384,4,1
1331937342,0,1,1,3,1.059034,59,48,529.333333,9,3.691601,65,216,1.09756,120,1
1331937342,0,1,1,1,0,22,24,642,9,2.005081,59,199,1.498733,193,1
1331937343,0,1,1,1,0,18,25,651,10,0.048727,84,336,21.522565,287,1
1331937345,0,1,1,1,0,10,5,245,8,0.987407,29,242,2.012753,198,1
1331937346,1,1,1,1,0,16,7,204,9,0.069549,27,218,15.378432,121,1
1331938025,0,1,1,1,0,1,1,17,8,4.966458,10,153,1.201351,130,0
1331938631,0,1,1,2,0.911118,65,30,690.5,8,1.472286,85,19.5,43.316145,17,0
1331939437,1,1,1,1,0,3,3,240,8,0.030382,93,80,33.914286,59,0
1331940467,0,1,1,1,0,2,0,643,8,0.007083,42,155,142.176471,132,0
1331942092,0,1,1,1,0,12,4,148,8,0.007674,7,157,131.316742,24,0
1331942831,0,1,1,1,0,1,1,303,8,0.072836,24,158,14.729541,133,0
1331943417,0,1,2,3,1.520485,30,20,169.666667,8,2.351597,79,60,53.375273,61,0
1331948033,1,1,1,3,1.551631,30,10,447,10,0.368214,170,352,7.281279,296,1
1331948034,0,1,1,2,0.987693,16,7,518.5,10,0.85798,116,395.5,1.842656,313,1
1331959487,0,1,1,2,0.985228,47,65,709,8,0.168333,91,21.5,5.455446,19,0
1331959699,0,1,1,1,0,1,1,691,8,0.002454,45,23,408.54717,20,0
1331959784,0,1,1,1,0,6,6,691,8,0.000984,46,24,1017.470588,21,0
1332003747,0,1,1,1,0,0,0,0,1,0,0,25,0,22,0
1332005360,0,1,1,1,0,3,0,709,8,0.530937,48,26,2.883461,23,0
1332009833,0,2,2,2,0.529361,16,9,395,8,1.904288,56,140.5,10.78923,86,0
1332016099,0,1,2,2,0.153742,43,2,234.5,6,6.396019,19,142.5,0.539087,88,0
1332017197,0,1,1,1,0,6,2,295,8,0.082407,28,172,13.134831,143,0
1332023838,0,1,1,1,0,2,1,355,8,0.012836,15,148,78.908025,57,0
1332025143,1,1,2,3,0.629184,46,46,135.333333,8,0.01559,37,151,44.05288,94,0
1332026234,0,1,1,2,1,2,2,191.5,8,0.012627,29,153.5,60.39505,96,0
1332118561,1,1,1,4,1.445021,38,18,536,8,0.280778,217,121.5,10.895343,120,0
1332119655,0,1,1,1,0,11,5,400,8,0.012546,20,184,80.704797,152,0
1332178639,1,2,2,8,2.100035,174,137,464.5,10,1.016072,455,369.5,2.755745,60,1
1332187370,0,1,1,2,0.749595,5,9,436,8,0.029525,46,166.5,26.401803,70,0
1332198473,0,1,4,23,2.740247,11632,0,0,1,0,0,46,0,53,1
1332201452,0,1,1,1,0,2,1,788,8,0.006042,59,1,166.517241,1,0
1332208462,0,1,1,1,0,31,34,386,10,0.016481,8,375,61.674157,186,1
1332208462,0,1,1,1,0,11,1,385,10,0.010243,10,378,98.627119,188,1
1332208463,0,2,2,3,0.858655,157,52,160.333333,10,0.630667,31,362,1.888382,176,1
1332208463,0,2,2,3,1.131983,251,80,319.666667,10,0.799826,145,368,1.803914,181,1
1332208463,0,2,2,2,0.317324,85,2,388,10,0.058628,122,371.5,14.459542,183,1
1332208464,0,1,1,1,0,37,21,221,10,0.136412,5,370,8.330731,182,1
1332208464,0,1,1,1,0,83,14,317,10,0.027813,7,373,36.955056,184,1
1332208467,0,2,2,3,1.37242,52,7,138.333333,10,2.055108,27,358,1.164447,173,1
1332208467,0,2,2,2,0.970951,4,6,463,10,1.916499,129,376.5,1.656794,187,1
1332208467,0,1,1,2,0.875663,42,46,385.5,10,1.492049,42,379.5,11.317931,190,1
1332208468,0,2,4,7,1.600681,208,6,125.428571,10,2.88209,331,353,9.687377,171,1
1332211396,0,1,1,1,0,1,1,66,8,2.019965,7,62,1.495058,62,0
1332212870,0,1,1,2,0.77935,13,0,233,8,2.691701,79,63.5,1.313655,64,0
1332257637,0,2,2,2,0.478724,57,40,691.5,10,6.68213,47,14.5,1.189994,2,1
1332262172,1,1,1,2,0.968461,60,36,383.5,10,0.096782,44,381.5,8.749342,192,1
1332266261,1,1,1,1,0,22,29,338,10,0.01581,21,375,64.250366,295,1
1332266263,0,1,2,2,0.200622,31,33,166.5,10,0.540243,94,400.5,2.070606,316,1
1332266266,0,1,1,5,1.406881,438,194,274,10,4.167458,250,404,1.081387,321,1
1332266267,0,1,1,1,0,2,21,204,10,0.002014,1,407,497.551724,322,1
1332275809,0,2,4,4,0.355336,139,1,236.75,10,0.048718,145,142.5,11.829921,21,1
1332277116,1,2,2,2,0.721928,3,2,202.5,8,0.181476,116,209.5,4.724656,35,0
1332279169,1,1,1,2,0.503258,8,1,239.5,8,0.76735,81,146.5,1.97739,130,0
1332280607,0,2,2,7,2.343763,37,39,449.142857,8,0.632247,231,218,11.469663,37,0
1332280771,0,1,1,6,1.801922,31,29,575.5,10,3.121215,403,376.5,2.327165,317,1
1332280774,1,1,1,1,0,6,2,394,10,3.908634,10,226,1.255844,211,1
1332282952,0,1,1,1,0,6,4,112,8,0.031794,6,230,32.452494,190,0
1332283789,0,1,1,1,0,121,0,90,10,0.821007,8,294,2.218016,153,1
1332286805,1,1,1,2,0.918296,14,7,568,10,0.76103,153,380.5,1.985506,319,1
1332288673,0,1,1,1,0,1,0,0,1,0,0,148,0,16,0
1332289933,0,1,1,4,0.831075,49,53,459.25,8,0.777569,248,127.5,1.334662,126,0
1332290492,0,1,2,2,1,1,1,0.5,1,0.010527,1,149.5,48.498626,18,0
1332294098,0,1,1,2,1,2,0,-1.5,8,0.152222,5,238.5,5.927007,42,0
1332294313,1,1,1,1,0,0,3,232,8,2.034051,19,130,1.49163,2,0
1332296887,1,1,2,2,0.918296,2,1,396,8,3.551366,99,65.5,17.552654,66,0
1332297023,0,1,1,1,0,1,1,1,8,0.001574,26,67,636.294118,67,0
1332299116,1,1,1,1,0,2,2,172,8,0.020347,20,240,50.146758,43,0
1332362869,0,1,1,3,1.298795,8,8,395,10,2.575714,149,138,3.57461,119,1
1332362870,0,1,2,4,1.815571,65,2,417.25,10,21.655448,199,130.5,5.240249,112,1
1332374919,0,1,1,2,1,9,7,664,8,0.933484,101,243.5,1.803442,200,0
1332374934,0,1,1,1,0,1,1,792,8,0.903322,75,245,2.107025,201,0
1332443674,1,1,1,1,0,16,9,792,8,0.795602,76,68,2.25691,68,0
1332444144,0,1,1,1,0,0,2,799,8,0.00544,77,69,184.829787,69,0
1332445887,0,1,1,1,0,4,0,22,8,0.001933,13,191,518.365269,102,0
1332463296,0,1,1,3,1.057026,278,208,462,10,0.168434,56,414,4.775214,330,1
1332463300,0,1,1,2,0.805702,192,23,103,10,0.005411,34,423.5,93.406417,338,1
1332463302,0,1,1,3,1.009868,176,17,209.666667,10,0.714198,38,421,1.777874,336,1
1332544264,0,1,1,3,1.309297,4,7,182.333333,10,0.898769,9,426,1.676334,341,1
1332547995,0,1,1,1,0,7,13,227,10,0.017188,16,334,59.181818,165,1
1332547998,0,1,1,1,0,5,2,247,10,0.007188,37,251,140.130435,212,1
1332547999,0,1,1,2,0.480627,104,31,401.5,10,1.652731,2,389.5,1.453794,194,1
1332548001,0,1,1,1,0,2,1,236,10,0.071898,24,116,14.908564,113,1
1332548001,0,1,3,4,1.439288,131,56,231.75,10,1.505234,56,392.5,2.551077,198,1
1332548003,0,1,1,3,1.291201,56,17,377.666667,10,0.336211,131,386,25.848074,307,1
1332548230,0,1,2,2,0.127419,94,20,323.5,10,0.055058,5,393.5,14.622031,332,1
1332550638,1,1,1,2,0.940286,39,17,591.5,10,0.01735,145,147.5,44.228819,142,1
1332550638,0,1,1,2,0.908178,70,32,605,10,0.236678,152,151.5,3.682058,146,1
1332550642,0,2,2,5,1.838267,66,31,463,10,0.309468,271,144,4.843206,5,1
1332550642,0,1,1,2,0.873981,14,3,687,10,0.808206,123,149.5,1.927981,144,1
1332623622,0,1,1,1,0,20,23,797,8,3.966157,49,151,1.252133,131,0
1332624519,1,1,1,1,0,22,11,797,8,2.087674,78,152,1.479002,132,0
1332787098,1,2,5,7,2.088417,72,38,350.571429,10,1.431587,156,245,1.243358,22,1
1332787919,0,1,1,1,0,7,0,815,8,1.153437,80,153,1.866974,133,0
1332802301,0,1,2,3,1.57868,39,6,313,10,0.822596,8,397,3.497673,336,1
1332809959,0,1,1,2,0.998364,45,39,358,10,3.96901,5,405.5,1.229005,344,1
1332809960,1,1,1,1,0,1,1,267,10,0.005,27,228,201,191,1
1332809961,0,1,1,2,0.258019,66,3,144.5,10,6.528484,17,183.5,1.076866,153,1
1332809963,1,1,1,2,0.918296,2,1,564,10,0.874774,139,140.5,1.797533,137,1
1332809963,1,1,1,1,0,4,2,367,10,0.017616,3,395,57.767411,333,1
1332872401,0,1,1,1,0,2,41,822,8,0.977801,81,154,2.022703,134,0
1332881525,0,1,1,3,1.516664,44,57,152.666667,10,0.169815,14,466,4.598691,379,1
1332888366,0,1,1,2,0.543564,7,1,260.5,8,0.145845,155,107.5,6.142449,86,0
1332888531,1,1,1,1,0,1,1,1,8,0.06735,28,109,15.847912,87,0
1332891357,0,2,2,3,1.164311,27,17,436.666667,10,0.058465,28,453,17.73056,84,1
1332891364,0,2,2,4,1.70063,258,196,137.25,10,0.323171,17,458.5,1.123212,85,1
1332891365,0,1,2,4,1.607284,260,285,183.75,10,0.037584,200,462.5,27.368091,376,1
1332893737,1,1,1,1,0,27,16,786,8,0.127604,83,131,8.836735,127,0
1332894139,0,1,1,1,0,1,1,556,8,0.00088,39,72,1137.842105,71,0
1332896248,1,2,2,2,0.883223,25,38,398.5,8,0.02485,61,73.5,31.544191,1,0
1332898648,1,1,1,2,0.439497,10,12,340.5,8,0.191927,135,76.5,6.504095,75,0
1332901740,1,1,1,3,1.122114,26,10,287,8,0.075455,191,79,16.444083,78,0
1332950016,0,1,2,3,0.993861,48,9,143,10,4.64152,10,285,1.140549,247,1
